Running on cuda:0
[2018-09-22 16:38] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3609.43, Accuracy = 0.12, Loss = 7.616
[2018-09-22 16:50] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 4404.70, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 4388.21, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 4443.45, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 4415.64, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 4436.11, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 4398.56, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 4442.42, Accuracy = 0.98, Loss = 0.019
[2018-09-22 16:50] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 4276.87, Accuracy = 1.00, Loss = 0.026
[2018-09-22 16:50] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 4460.69, Accuracy = 0.99, Loss = 0.018
[2018-09-22 16:50] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 4337.26, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:50] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 4465.81, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 4579.01, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 4558.10, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 4390.40, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 4432.74, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:50] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 4426.05, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:50] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 4408.71, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 4500.93, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 4045.60, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:50] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 4600.95, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 4557.67, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 4402.67, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 4388.57, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 4480.53, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 4218.46, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 4541.79, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 4397.70, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 4529.33, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 4339.79, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:50] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 4264.50, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 4291.33, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 4248.71, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 4278.03, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 4228.33, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 3953.66, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 4164.79, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 4048.34, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 4334.78, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 4206.56, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 4230.59, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 4066.19, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:50] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 4214.72, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 4089.70, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 4391.22, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:50] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 4066.65, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:50] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 4126.48, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 4057.71, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 4171.78, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:50] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 4259.63, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 4134.71, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 4141.40, Accuracy = 0.99, Loss = 0.008
[2018-09-22 16:50] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 4058.20, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 4127.17, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 3956.05, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 4214.72, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 4157.92, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 4055.28, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 4341.47, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 3958.85, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 4081.43, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 4192.86, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 4069.55, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 4130.19, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 4172.24, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 4092.35, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 4193.88, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 4170.23, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:50] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 4261.73, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 4070.29, Accuracy = 0.95, Loss = 0.202
[2018-09-22 16:50] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 4088.39, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 4156.15, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 4025.21, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 4160.08, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 4146.36, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 4143.71, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 4050.42, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 4277.04, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 4104.83, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 4184.46, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 4165.24, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 4010.90, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 4189.53, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 4077.18, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 4142.08, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 4193.94, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 3978.53, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 4222.08, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 4363.14, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 4194.60, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 4058.56, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 4386.56, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 4318.04, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 4193.58, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 4054.24, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 4283.76, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 3920/10000, Batch Size = 128, Examples/Sec = 4155.73, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 3930/10000, Batch Size = 128, Examples/Sec = 4033.98, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 3940/10000, Batch Size = 128, Examples/Sec = 4179.84, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 3950/10000, Batch Size = 128, Examples/Sec = 4076.56, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 3960/10000, Batch Size = 128, Examples/Sec = 4030.32, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3970/10000, Batch Size = 128, Examples/Sec = 4107.06, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 3980/10000, Batch Size = 128, Examples/Sec = 4128.92, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 3990/10000, Batch Size = 128, Examples/Sec = 4119.70, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 4439.11, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4010/10000, Batch Size = 128, Examples/Sec = 4417.35, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4020/10000, Batch Size = 128, Examples/Sec = 4236.10, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4030/10000, Batch Size = 128, Examples/Sec = 4232.56, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4040/10000, Batch Size = 128, Examples/Sec = 4155.70, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4050/10000, Batch Size = 128, Examples/Sec = 4023.64, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4060/10000, Batch Size = 128, Examples/Sec = 4070.32, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4070/10000, Batch Size = 128, Examples/Sec = 4027.21, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4080/10000, Batch Size = 128, Examples/Sec = 4134.13, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4090/10000, Batch Size = 128, Examples/Sec = 4264.20, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 4127.11, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4110/10000, Batch Size = 128, Examples/Sec = 4025.58, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4120/10000, Batch Size = 128, Examples/Sec = 4122.01, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4130/10000, Batch Size = 128, Examples/Sec = 4058.99, Accuracy = 0.69, Loss = 2.752
[2018-09-22 16:50] Train Step 4140/10000, Batch Size = 128, Examples/Sec = 4264.64, Accuracy = 1.00, Loss = 0.006
[2018-09-22 16:50] Train Step 4150/10000, Batch Size = 128, Examples/Sec = 4125.90, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 4160/10000, Batch Size = 128, Examples/Sec = 4030.23, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4170/10000, Batch Size = 128, Examples/Sec = 4839.95, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4180/10000, Batch Size = 128, Examples/Sec = 4095.19, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4190/10000, Batch Size = 128, Examples/Sec = 4117.05, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 4137.10, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4210/10000, Batch Size = 128, Examples/Sec = 4083.26, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4220/10000, Batch Size = 128, Examples/Sec = 4138.37, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4230/10000, Batch Size = 128, Examples/Sec = 4266.67, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4240/10000, Batch Size = 128, Examples/Sec = 4247.13, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4250/10000, Batch Size = 128, Examples/Sec = 4253.52, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4260/10000, Batch Size = 128, Examples/Sec = 4331.84, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4270/10000, Batch Size = 128, Examples/Sec = 4214.75, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4280/10000, Batch Size = 128, Examples/Sec = 4146.49, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4290/10000, Batch Size = 128, Examples/Sec = 4305.89, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 4287.56, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4310/10000, Batch Size = 128, Examples/Sec = 4275.98, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4320/10000, Batch Size = 128, Examples/Sec = 4048.25, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4330/10000, Batch Size = 128, Examples/Sec = 4169.97, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4340/10000, Batch Size = 128, Examples/Sec = 4165.70, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4350/10000, Batch Size = 128, Examples/Sec = 4205.94, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4360/10000, Batch Size = 128, Examples/Sec = 4085.40, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4370/10000, Batch Size = 128, Examples/Sec = 4347.10, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4380/10000, Batch Size = 128, Examples/Sec = 4263.76, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4390/10000, Batch Size = 128, Examples/Sec = 3962.76, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 4053.23, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4410/10000, Batch Size = 128, Examples/Sec = 4299.65, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4420/10000, Batch Size = 128, Examples/Sec = 4236.17, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4430/10000, Batch Size = 128, Examples/Sec = 3716.91, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4440/10000, Batch Size = 128, Examples/Sec = 3606.55, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4450/10000, Batch Size = 128, Examples/Sec = 3534.51, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4460/10000, Batch Size = 128, Examples/Sec = 3685.20, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4470/10000, Batch Size = 128, Examples/Sec = 3821.01, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4480/10000, Batch Size = 128, Examples/Sec = 4083.32, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4490/10000, Batch Size = 128, Examples/Sec = 4082.11, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 4272.00, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4510/10000, Batch Size = 128, Examples/Sec = 4130.06, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4520/10000, Batch Size = 128, Examples/Sec = 4021.81, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4530/10000, Batch Size = 128, Examples/Sec = 4180.88, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4540/10000, Batch Size = 128, Examples/Sec = 4357.40, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4550/10000, Batch Size = 128, Examples/Sec = 4137.54, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4560/10000, Batch Size = 128, Examples/Sec = 4097.72, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4570/10000, Batch Size = 128, Examples/Sec = 4074.58, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4580/10000, Batch Size = 128, Examples/Sec = 4030.62, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:50] Train Step 4590/10000, Batch Size = 128, Examples/Sec = 4290.75, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:50] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 4275.54, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4610/10000, Batch Size = 128, Examples/Sec = 4106.24, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4620/10000, Batch Size = 128, Examples/Sec = 4064.09, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4630/10000, Batch Size = 128, Examples/Sec = 4144.95, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4640/10000, Batch Size = 128, Examples/Sec = 4342.35, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:50] Train Step 4650/10000, Batch Size = 128, Examples/Sec = 4129.40, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:51] Train Step 4660/10000, Batch Size = 128, Examples/Sec = 4006.95, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:51] Train Step 4670/10000, Batch Size = 128, Examples/Sec = 4113.98, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:51] Train Step 4680/10000, Batch Size = 128, Examples/Sec = 4373.98, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:51] Train Step 4690/10000, Batch Size = 128, Examples/Sec = 4191.75, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:51] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 4157.12, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:51] Train Step 4710/10000, Batch Size = 128, Examples/Sec = 4295.62, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:51] Train Step 4720/10000, Batch Size = 128, Examples/Sec = 4365.37, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:51] Train Step 4730/10000, Batch Size = 128, Examples/Sec = 4123.69, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:51] Train Step 4740/10000, Batch Size = 128, Examples/Sec = 4325.24, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:51] Train Step 4750/10000, Batch Size = 128, Examples/Sec = 4119.51, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:51] Train Step 4760/10000, Batch Size = 128, Examples/Sec = 4042.92, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:51] Train Step 4770/10000, Batch Size = 128, Examples/Sec = 4015.70, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:51] Train Step 4780/10000, Batch Size = 128, Examples/Sec = 4015.64, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:51] Train Step 4790/10000, Batch Size = 128, Examples/Sec = 4368.04, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:51] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 4259.76, Accuracy = 1.00, Loss = 0.000
[2018-09-22 16:51] Train Step 4810/10000, Batch Size = 128, Examples/Sec = 4139.39, Accuracy = 1.00, Loss = 0.000
