Running on cuda:0
[2018-09-23 01:03] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 4024.13, Accuracy = 0.03, Loss = 7.153
[2018-09-23 01:23] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 3831.62, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:23] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 3823.89, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:23] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 4153.07, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:23] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 4333.52, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:23] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 4292.05, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 3920/10000, Batch Size = 128, Examples/Sec = 4159.02, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 3930/10000, Batch Size = 128, Examples/Sec = 4098.88, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 3940/10000, Batch Size = 128, Examples/Sec = 3931.48, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 3950/10000, Batch Size = 128, Examples/Sec = 3963.38, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 3960/10000, Batch Size = 128, Examples/Sec = 3950.63, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 3970/10000, Batch Size = 128, Examples/Sec = 4152.49, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 3980/10000, Batch Size = 128, Examples/Sec = 4244.91, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 3990/10000, Batch Size = 128, Examples/Sec = 4196.57, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 4310.07, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4010/10000, Batch Size = 128, Examples/Sec = 4107.31, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4020/10000, Batch Size = 128, Examples/Sec = 4335.62, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4030/10000, Batch Size = 128, Examples/Sec = 4362.04, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4040/10000, Batch Size = 128, Examples/Sec = 4137.61, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4050/10000, Batch Size = 128, Examples/Sec = 4297.17, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4060/10000, Batch Size = 128, Examples/Sec = 4109.70, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4070/10000, Batch Size = 128, Examples/Sec = 4284.82, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4080/10000, Batch Size = 128, Examples/Sec = 4365.16, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4090/10000, Batch Size = 128, Examples/Sec = 4185.96, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 3937.36, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4110/10000, Batch Size = 128, Examples/Sec = 4325.63, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4120/10000, Batch Size = 128, Examples/Sec = 4303.02, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4130/10000, Batch Size = 128, Examples/Sec = 4079.44, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4140/10000, Batch Size = 128, Examples/Sec = 4201.89, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4150/10000, Batch Size = 128, Examples/Sec = 4243.60, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4160/10000, Batch Size = 128, Examples/Sec = 3989.77, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4170/10000, Batch Size = 128, Examples/Sec = 4229.86, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4180/10000, Batch Size = 128, Examples/Sec = 3984.73, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4190/10000, Batch Size = 128, Examples/Sec = 4183.91, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 4198.11, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4210/10000, Batch Size = 128, Examples/Sec = 3973.47, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4220/10000, Batch Size = 128, Examples/Sec = 3945.78, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4230/10000, Batch Size = 128, Examples/Sec = 4156.41, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4240/10000, Batch Size = 128, Examples/Sec = 4219.99, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4250/10000, Batch Size = 128, Examples/Sec = 4214.49, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4260/10000, Batch Size = 128, Examples/Sec = 3893.02, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4270/10000, Batch Size = 128, Examples/Sec = 4265.45, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4280/10000, Batch Size = 128, Examples/Sec = 3956.31, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4290/10000, Batch Size = 128, Examples/Sec = 4393.06, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 3701.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4310/10000, Batch Size = 128, Examples/Sec = 3821.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4320/10000, Batch Size = 128, Examples/Sec = 3812.22, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4330/10000, Batch Size = 128, Examples/Sec = 3773.90, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4340/10000, Batch Size = 128, Examples/Sec = 3646.08, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4350/10000, Batch Size = 128, Examples/Sec = 3669.13, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4360/10000, Batch Size = 128, Examples/Sec = 3604.30, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4370/10000, Batch Size = 128, Examples/Sec = 3680.50, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4380/10000, Batch Size = 128, Examples/Sec = 3643.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4390/10000, Batch Size = 128, Examples/Sec = 3637.16, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 3619.68, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4410/10000, Batch Size = 128, Examples/Sec = 3664.45, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4420/10000, Batch Size = 128, Examples/Sec = 3604.03, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4430/10000, Batch Size = 128, Examples/Sec = 3698.91, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4440/10000, Batch Size = 128, Examples/Sec = 3713.24, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4450/10000, Batch Size = 128, Examples/Sec = 3675.01, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4460/10000, Batch Size = 128, Examples/Sec = 3708.82, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4470/10000, Batch Size = 128, Examples/Sec = 3698.12, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4480/10000, Batch Size = 128, Examples/Sec = 3707.47, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4490/10000, Batch Size = 128, Examples/Sec = 3740.97, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 3641.16, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4510/10000, Batch Size = 128, Examples/Sec = 3712.70, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4520/10000, Batch Size = 128, Examples/Sec = 3740.35, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4530/10000, Batch Size = 128, Examples/Sec = 3814.03, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4540/10000, Batch Size = 128, Examples/Sec = 3714.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4550/10000, Batch Size = 128, Examples/Sec = 3629.91, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4560/10000, Batch Size = 128, Examples/Sec = 3684.36, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4570/10000, Batch Size = 128, Examples/Sec = 3612.52, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4580/10000, Batch Size = 128, Examples/Sec = 3733.46, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4590/10000, Batch Size = 128, Examples/Sec = 3606.16, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 3630.18, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4610/10000, Batch Size = 128, Examples/Sec = 3707.52, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4620/10000, Batch Size = 128, Examples/Sec = 3671.14, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4630/10000, Batch Size = 128, Examples/Sec = 3814.30, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4640/10000, Batch Size = 128, Examples/Sec = 3554.71, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4650/10000, Batch Size = 128, Examples/Sec = 3847.74, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4660/10000, Batch Size = 128, Examples/Sec = 3442.32, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4670/10000, Batch Size = 128, Examples/Sec = 3691.86, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4680/10000, Batch Size = 128, Examples/Sec = 3681.89, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4690/10000, Batch Size = 128, Examples/Sec = 3479.87, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 3827.55, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4710/10000, Batch Size = 128, Examples/Sec = 3676.80, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4720/10000, Batch Size = 128, Examples/Sec = 3621.14, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4730/10000, Batch Size = 128, Examples/Sec = 3687.88, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4740/10000, Batch Size = 128, Examples/Sec = 3530.12, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4750/10000, Batch Size = 128, Examples/Sec = 3491.23, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4760/10000, Batch Size = 128, Examples/Sec = 3783.29, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4770/10000, Batch Size = 128, Examples/Sec = 3753.11, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4780/10000, Batch Size = 128, Examples/Sec = 3492.71, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4790/10000, Batch Size = 128, Examples/Sec = 3653.38, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 3518.30, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4810/10000, Batch Size = 128, Examples/Sec = 3814.11, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4820/10000, Batch Size = 128, Examples/Sec = 3635.91, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4830/10000, Batch Size = 128, Examples/Sec = 3673.35, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4840/10000, Batch Size = 128, Examples/Sec = 3657.63, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4850/10000, Batch Size = 128, Examples/Sec = 3646.60, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4860/10000, Batch Size = 128, Examples/Sec = 3917.94, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4870/10000, Batch Size = 128, Examples/Sec = 3622.46, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4880/10000, Batch Size = 128, Examples/Sec = 3505.27, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4890/10000, Batch Size = 128, Examples/Sec = 3888.28, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 3658.68, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4910/10000, Batch Size = 128, Examples/Sec = 3543.49, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4920/10000, Batch Size = 128, Examples/Sec = 3615.15, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4930/10000, Batch Size = 128, Examples/Sec = 3515.09, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4940/10000, Batch Size = 128, Examples/Sec = 3659.93, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4950/10000, Batch Size = 128, Examples/Sec = 3777.24, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4960/10000, Batch Size = 128, Examples/Sec = 3618.53, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4970/10000, Batch Size = 128, Examples/Sec = 3489.44, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4980/10000, Batch Size = 128, Examples/Sec = 3785.39, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 4990/10000, Batch Size = 128, Examples/Sec = 3801.61, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 3556.59, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5010/10000, Batch Size = 128, Examples/Sec = 3654.17, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5020/10000, Batch Size = 128, Examples/Sec = 3700.92, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5030/10000, Batch Size = 128, Examples/Sec = 3610.33, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5040/10000, Batch Size = 128, Examples/Sec = 3668.05, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5050/10000, Batch Size = 128, Examples/Sec = 3713.08, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5060/10000, Batch Size = 128, Examples/Sec = 3530.30, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5070/10000, Batch Size = 128, Examples/Sec = 3706.75, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5080/10000, Batch Size = 128, Examples/Sec = 3693.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5090/10000, Batch Size = 128, Examples/Sec = 3650.97, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 3810.30, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5110/10000, Batch Size = 128, Examples/Sec = 3873.30, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5120/10000, Batch Size = 128, Examples/Sec = 3530.33, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5130/10000, Batch Size = 128, Examples/Sec = 3815.66, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5140/10000, Batch Size = 128, Examples/Sec = 3571.14, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5150/10000, Batch Size = 128, Examples/Sec = 3705.60, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5160/10000, Batch Size = 128, Examples/Sec = 3740.22, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5170/10000, Batch Size = 128, Examples/Sec = 3544.01, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5180/10000, Batch Size = 128, Examples/Sec = 3780.06, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5190/10000, Batch Size = 128, Examples/Sec = 3770.32, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 3602.60, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5210/10000, Batch Size = 128, Examples/Sec = 3729.44, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5220/10000, Batch Size = 128, Examples/Sec = 3671.06, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5230/10000, Batch Size = 128, Examples/Sec = 3807.46, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5240/10000, Batch Size = 128, Examples/Sec = 3580.38, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5250/10000, Batch Size = 128, Examples/Sec = 3761.02, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5260/10000, Batch Size = 128, Examples/Sec = 3528.63, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5270/10000, Batch Size = 128, Examples/Sec = 3899.41, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5280/10000, Batch Size = 128, Examples/Sec = 3500.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5290/10000, Batch Size = 128, Examples/Sec = 3861.19, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 3644.72, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5310/10000, Batch Size = 128, Examples/Sec = 3532.84, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5320/10000, Batch Size = 128, Examples/Sec = 3767.89, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5330/10000, Batch Size = 128, Examples/Sec = 3655.07, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5340/10000, Batch Size = 128, Examples/Sec = 3676.80, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5350/10000, Batch Size = 128, Examples/Sec = 3790.42, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5360/10000, Batch Size = 128, Examples/Sec = 3793.23, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5370/10000, Batch Size = 128, Examples/Sec = 3841.49, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5380/10000, Batch Size = 128, Examples/Sec = 3897.40, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5390/10000, Batch Size = 128, Examples/Sec = 3885.69, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 3784.75, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:24] Train Step 5410/10000, Batch Size = 128, Examples/Sec = 3791.81, Accuracy = 0.52, Loss = 3.269
[2018-09-23 01:24] Train Step 5420/10000, Batch Size = 128, Examples/Sec = 3652.23, Accuracy = 0.80, Loss = 0.404
[2018-09-23 01:24] Train Step 5430/10000, Batch Size = 128, Examples/Sec = 3781.15, Accuracy = 0.86, Loss = 0.253
[2018-09-23 01:24] Train Step 5440/10000, Batch Size = 128, Examples/Sec = 3738.92, Accuracy = 0.96, Loss = 0.148
[2018-09-23 01:24] Train Step 5450/10000, Batch Size = 128, Examples/Sec = 3774.43, Accuracy = 0.99, Loss = 0.116
[2018-09-23 01:24] Train Step 5460/10000, Batch Size = 128, Examples/Sec = 3785.77, Accuracy = 1.00, Loss = 0.046
[2018-09-23 01:24] Train Step 5470/10000, Batch Size = 128, Examples/Sec = 3525.76, Accuracy = 1.00, Loss = 0.042
[2018-09-23 01:24] Train Step 5480/10000, Batch Size = 128, Examples/Sec = 3902.59, Accuracy = 1.00, Loss = 0.032
[2018-09-23 01:24] Train Step 5490/10000, Batch Size = 128, Examples/Sec = 3881.51, Accuracy = 1.00, Loss = 0.024
[2018-09-23 01:24] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 3780.99, Accuracy = 1.00, Loss = 0.015
[2018-09-23 01:24] Train Step 5510/10000, Batch Size = 128, Examples/Sec = 3745.62, Accuracy = 1.00, Loss = 0.010
[2018-09-23 01:24] Train Step 5520/10000, Batch Size = 128, Examples/Sec = 3725.94, Accuracy = 1.00, Loss = 0.007
[2018-09-23 01:24] Train Step 5530/10000, Batch Size = 128, Examples/Sec = 3676.82, Accuracy = 1.00, Loss = 0.007
[2018-09-23 01:24] Train Step 5540/10000, Batch Size = 128, Examples/Sec = 3817.59, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:24] Train Step 5550/10000, Batch Size = 128, Examples/Sec = 3745.02, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:24] Train Step 5560/10000, Batch Size = 128, Examples/Sec = 4123.05, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:24] Train Step 5570/10000, Batch Size = 128, Examples/Sec = 4079.19, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:24] Train Step 5580/10000, Batch Size = 128, Examples/Sec = 4305.75, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:24] Train Step 5590/10000, Batch Size = 128, Examples/Sec = 4368.46, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:24] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 4183.71, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:24] Train Step 5610/10000, Batch Size = 128, Examples/Sec = 4317.66, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:25] Train Step 5620/10000, Batch Size = 128, Examples/Sec = 4151.59, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:25] Train Step 5630/10000, Batch Size = 128, Examples/Sec = 4368.92, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:25] Train Step 5640/10000, Batch Size = 128, Examples/Sec = 4134.04, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:25] Train Step 5650/10000, Batch Size = 128, Examples/Sec = 4369.99, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:25] Train Step 5660/10000, Batch Size = 128, Examples/Sec = 4148.89, Accuracy = 0.90, Loss = 0.443
[2018-09-23 01:25] Train Step 5670/10000, Batch Size = 128, Examples/Sec = 4332.01, Accuracy = 0.97, Loss = 0.153
[2018-09-23 01:25] Train Step 5680/10000, Batch Size = 128, Examples/Sec = 4140.86, Accuracy = 1.00, Loss = 0.041
[2018-09-23 01:25] Train Step 5690/10000, Batch Size = 128, Examples/Sec = 4351.89, Accuracy = 1.00, Loss = 0.017
[2018-09-23 01:25] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 4141.12, Accuracy = 1.00, Loss = 0.012
[2018-09-23 01:25] Train Step 5710/10000, Batch Size = 128, Examples/Sec = 4356.23, Accuracy = 1.00, Loss = 0.010
